folio_recepcion,fecha_recepcion,estado_final_lm,count
2024203728,2024-05-28 08:09:00.000000,3,1
2024203730,2024-05-28 11:38:00.000000,3,1
2024203731,2024-05-28 06:34:00.000000,3,1
2024203733,2024-05-28 10:50:00.000000,3,1
2024203734,2024-05-28 07:01:00.000000,6,1
2024203735,2024-05-28 08:16:00.000000,3,1
2024203739,2024-05-28 08:05:00.000000,3,1
2024203740,2024-05-28 08:56:00.000000,3,1
2024203743,2024-05-28 00:03:00.000000,3,1
2024203746,2024-05-28 08:06:00.000000,3,1
2024203748,2024-05-28 08:13:00.000000,3,1
2024203752,2024-05-28 13:58:00.000000,3,1
2024203753,2024-05-28 13:32:00.000000,3,1
2024203754,2024-05-28 09:58:00.000000,3,1
2024203755,2024-05-28 08:56:00.000000,6,1
2024203758,2024-05-28 08:04:00.000000,6,1
2024203759,2024-05-28 08:16:00.000000,6,1
2024203760,2024-05-28 08:02:00.000000,6,1
2024203761,2024-05-28 11:19:00.000000,3,1
2024203762,2024-05-28 14:08:00.000000,3,1
2024203764,2024-05-28 08:12:00.000000,3,1
2024203766,2024-05-28 13:00:00.000000,6,1
2024203769,2024-05-28 17:52:00.000000,3,1
2024203771,2024-05-28 08:10:00.000000,3,1
2024203773,2024-05-28 08:17:00.000000,3,1
2024203774,2024-05-28 11:15:00.000000,3,1
2024203775,2024-05-28 08:59:00.000000,6,1
2024203776,2024-05-28 00:05:00.000000,6,1
2024203777,2024-05-28 08:05:00.000000,3,1
2024203778,2024-05-28 08:03:00.000000,4,1
2024203779,2024-05-28 06:26:00.000000,3,1
2024203780,2024-05-28 18:49:00.000000,,1
2024203781,2024-05-28 08:09:00.000000,3,1
2024203782,2024-05-28 08:09:00.000000,3,1
2024203783,2024-05-28 08:17:00.000000,6,1
2024203784,2024-05-28 08:02:00.000000,3,1
2024203785,2024-05-28 08:56:00.000000,6,1
2024203787,2024-05-28 00:05:00.000000,3,1
2024203788,2024-05-28 08:08:00.000000,3,1
2024203792,2024-05-28 06:00:00.000000,6,1
2024203793,2024-05-28 00:23:00.000000,3,1
2024203794,2024-05-28 08:08:00.000000,3,1
2024203795,2024-05-28 08:06:00.000000,3,1
2024203796,2024-05-28 08:04:00.000000,3,1
2024203797,2024-05-28 08:15:00.000000,3,1
2024203801,2024-05-28 08:03:00.000000,6,1
2024203803,2024-05-28 08:05:00.000000,3,1
2024203806,2024-05-28 08:07:00.000000,3,1
2024203809,2024-05-28 09:56:00.000000,3,1
2024203811,2024-05-28 14:40:00.000000,3,1
2024203813,2024-05-28 08:07:00.000000,3,1
2024203817,2024-05-28 17:44:00.000000,3,1
2024203821,2024-05-28 08:11:00.000000,3,1
2024203822,2024-05-28 08:36:00.000000,3,1
2024203823,2024-05-28 16:29:00.000000,3,1
2024203824,2024-05-28 07:35:00.000000,3,1
2024203825,2024-05-28 12:02:00.000000,6,1
2024203826,2024-05-28 08:16:00.000000,3,1
2024203827,2024-05-28 08:05:00.000000,6,1
2024203828,2024-05-28 08:12:00.000000,3,1
2024203829,2024-05-28 08:09:00.000000,6,1
2024203830,2024-05-28 08:05:00.000000,3,1
2024203831,2024-05-28 12:06:00.000000,3,1
2024203833,2024-05-28 00:04:00.000000,3,1
2024203834,2024-05-28 08:16:00.000000,3,1
2024203835,2024-05-28 16:41:00.000000,,1
2024203837,2024-05-28 08:10:00.000000,3,1
2024203839,2024-05-28 00:05:00.000000,3,1
2024203840,2024-05-28 08:18:00.000000,3,1
2024203841,2024-05-28 18:10:00.000000,6,1
2024203842,2024-05-28 08:02:00.000000,3,1
2024203843,2024-05-28 08:03:00.000000,3,1
2024203845,2024-05-28 08:02:00.000000,3,1
2024203846,2024-05-28 09:28:00.000000,3,1
2024203847,2024-05-28 11:59:00.000000,3,1
2024203850,2024-05-28 08:11:00.000000,3,1
2024203857,2024-05-28 08:02:00.000000,3,1
2024203859,2024-05-28 11:58:00.000000,3,1
2024203860,2024-05-28 08:02:00.000000,3,1
2024203861,2024-05-28 08:05:00.000000,6,1
2024203868,2024-05-28 00:01:00.000000,6,1
2024203869,2024-05-28 00:01:00.000000,6,1
2024203870,2024-05-28 00:01:00.000000,6,1
2024203874,2024-05-28 00:01:00.000000,6,1
2024203878,2024-05-28 00:01:00.000000,6,1
2024203879,2024-05-28 00:01:00.000000,6,1
2024203880,2024-05-28 00:01:00.000000,6,1
2024203881,2024-05-28 00:01:00.000000,6,1
2024203883,2024-05-28 00:01:00.000000,6,1
2024203888,2024-05-28 00:01:00.000000,6,1
2024203890,2024-05-28 00:01:00.000000,6,1
2024203891,2024-05-28 00:01:00.000000,6,1
2024203892,2024-05-28 00:01:00.000000,6,1
2024203893,2024-05-28 00:01:00.000000,6,1
2024203894,2024-05-28 00:01:00.000000,6,1
2024203896,2024-05-28 00:01:00.000000,6,1
2024203897,2024-05-28 00:01:00.000000,6,1
2024203898,2024-05-28 00:01:00.000000,6,1
2024203899,2024-05-28 00:01:00.000000,6,1
2024203901,2024-05-28 00:01:00.000000,6,1
2024203902,2024-05-28 00:01:00.000000,6,1
2024203903,2024-05-28 00:01:00.000000,6,1
2024203904,2024-05-28 00:01:00.000000,6,1
2024203906,2024-05-28 00:01:00.000000,6,1
2024203909,2024-05-28 00:01:00.000000,6,1
2024203912,2024-05-28 00:01:00.000000,6,1
2024203913,2024-05-28 00:01:00.000000,6,1
2024203914,2024-05-28 00:01:00.000000,6,1
2024203915,2024-05-28 00:01:00.000000,6,1
2024203916,2024-05-28 00:01:00.000000,6,1
2024203917,2024-05-28 00:01:00.000000,6,1
2024203919,2024-05-28 00:01:00.000000,6,1
2024203922,2024-05-28 00:01:00.000000,6,1
2024203926,2024-05-28 00:01:00.000000,6,1
2024203927,2024-05-28 00:01:00.000000,6,1
2024203929,2024-05-28 00:01:00.000000,6,1
2024203934,2024-05-28 00:01:00.000000,6,1
2024203936,2024-05-28 00:01:00.000000,6,1
2024203937,2024-05-28 00:01:00.000000,6,1
2024203938,2024-05-28 00:01:00.000000,6,1
2024203940,2024-05-28 00:01:00.000000,6,1
2024203943,2024-05-28 00:01:00.000000,6,1
2024203945,2024-05-28 00:01:00.000000,6,1
2024203947,2024-05-28 00:01:00.000000,6,1
2024203953,2024-05-28 00:01:00.000000,6,1
2024203955,2024-05-28 00:01:00.000000,6,1
2024203958,2024-05-28 00:01:00.000000,6,1
2024203959,2024-05-28 00:01:00.000000,6,1
2024203975,2024-05-28 07:59:00.000000,3,1
2024203976,2024-05-28 08:16:00.000000,6,1
2024203977,2024-05-28 19:59:00.000000,3,1
2024203980,2024-05-28 08:03:00.000000,3,1
2024203981,2024-05-28 19:49:00.000000,3,1
2024203985,2024-05-28 08:07:00.000000,3,1
2024203986,2024-05-28 08:54:00.000000,4,1
2024203987,2024-05-28 10:43:00.000000,3,1
2024203988,2024-05-28 00:04:00.000000,3,1
2024203990,2024-05-28 08:08:00.000000,3,1
2024203992,2024-05-28 08:12:00.000000,3,1
2024203993,2024-05-28 10:08:00.000000,3,1
2024203995,2024-05-28 11:01:00.000000,3,1
2024203996,2024-05-28 08:08:00.000000,6,1
2024203998,2024-05-28 08:10:00.000000,3,1
2024204001,2024-05-09 09:21:00.000000,4,1
2024204002,2024-05-09 10:49:00.000000,3,1
2024204003,2024-05-09 09:20:00.000000,3,1
2024204004,2024-05-09 00:01:00.000000,6,1
2024204006,2024-05-09 13:01:00.000000,6,1
2024204008,2024-05-09 00:01:00.000000,6,1
2024204009,2024-05-09 00:01:00.000000,6,1
2024204010,2024-05-09 09:46:00.000000,3,1
2024204012,2024-05-09 09:12:00.000000,3,1
2024204013,2024-05-09 00:01:00.000000,6,1
2024204014,2024-05-09 17:23:00.000000,3,1
2024204019,2024-05-09 10:40:00.000000,3,1
2024204021,2024-05-09 00:01:00.000000,6,1
2024204026,2024-05-09 17:37:00.000000,3,1
2024204029,2024-05-09 09:12:00.000000,3,1
2024204032,2024-05-09 12:54:00.000000,3,1
2024204034,2024-05-09 17:28:00.000000,3,1
2024204037,2024-05-09 00:01:00.000000,6,1
2024204038,2024-05-09 10:20:00.000000,3,1
2024204042,2024-05-09 00:01:00.000000,6,1
2024204044,2024-05-09 10:21:00.000000,4,1
2024204046,2024-05-09 18:05:00.000000,3,1
2024204048,2024-05-09 09:19:00.000000,4,1
2024204049,2024-05-09 00:01:00.000000,6,1
2024204050,2024-05-09 13:01:00.000000,3,1
2024204052,2024-05-09 00:01:00.000000,6,1
2024204053,2024-05-09 00:01:00.000000,6,1
2024204054,2024-05-09 09:18:00.000000,3,1
2024204055,2024-05-09 00:01:00.000000,6,1
2024204060,2024-05-09 00:01:00.000000,6,1
2024204061,2024-05-09 00:01:00.000000,6,1
2024204062,2024-05-09 10:11:00.000000,3,1
2024204064,2024-05-09 12:36:00.000000,3,1
2024204065,2024-05-09 17:27:00.000000,3,1
2024204066,2024-05-09 16:00:00.000000,3,1
2024204068,2024-05-09 10:18:00.000000,3,1
2024204069,2024-05-09 09:24:00.000000,3,1
2024204071,2024-05-09 12:02:00.000000,3,1
2024204073,2024-05-09 00:01:00.000000,6,1
2024204078,2024-05-09 19:56:00.000000,3,1
2024204079,2024-05-09 12:27:00.000000,3,1
2024204082,2024-05-09 10:01:00.000000,3,1
2024204084,2024-05-09 10:21:00.000000,3,1
2024204085,2024-05-09 09:22:00.000000,6,1
2024204086,2024-05-09 13:01:00.000000,3,1
2024204087,2024-05-09 00:01:00.000000,6,1
2024204088,2024-05-09 15:42:00.000000,3,1
2024204090,2024-05-09 10:12:00.000000,3,1
2024204091,2024-05-09 09:15:00.000000,3,1
2024204093,2024-05-09 09:13:00.000000,6,1
2024204094,2024-05-09 17:34:00.000000,3,1
2024204096,2024-05-09 17:27:00.000000,3,1
2024204098,2024-05-09 08:37:00.000000,3,1
2024204099,2024-05-09 13:08:00.000000,3,1
2024204100,2024-05-09 09:14:00.000000,3,1
2024204105,2024-05-09 10:14:00.000000,3,1
2024204106,2024-05-09 09:57:00.000000,3,1
2024204107,2024-05-09 00:01:00.000000,6,1
2024204109,2024-05-09 00:01:00.000000,6,1
2024204115,2024-05-09 10:25:00.000000,3,1
2024204116,2024-05-09 15:33:00.000000,3,1
2024204118,2024-05-09 00:01:00.000000,6,1
2024204119,2024-05-09 10:19:00.000000,3,1
2024204120,2024-05-09 12:31:00.000000,3,1
2024204124,2024-05-09 00:01:00.000000,6,1
2024204126,2024-05-09 17:35:00.000000,3,1
2024204127,2024-05-09 20:30:00.000000,3,1
2024204128,2024-05-09 09:26:00.000000,3,1
2024204129,2024-05-09 09:24:00.000000,3,1
2024204131,2024-05-09 09:20:00.000000,6,1
2024204132,2024-05-09 10:27:00.000000,6,1
2024204133,2024-05-09 09:20:00.000000,3,1
2024204134,2024-05-09 12:52:00.000000,6,1
2024204135,2024-05-09 09:14:00.000000,6,1
2024204136,2024-05-09 09:15:00.000000,3,1
2024204137,2024-05-09 09:24:00.000000,3,1
2024204140,2024-05-09 09:21:00.000000,3,1
2024204141,2024-05-09 09:26:00.000000,3,1
2024204142,2024-05-09 09:37:00.000000,3,1
2024204144,2024-05-09 09:24:00.000000,6,1
2024204145,2024-05-09 18:03:00.000000,3,1
2024204146,2024-05-09 13:01:00.000000,6,1
2024204148,2024-05-09 09:50:00.000000,6,1
2024204151,2024-05-09 00:01:00.000000,6,1
2024204152,2024-05-09 17:21:00.000000,3,1
2024204154,2024-05-09 18:31:00.000000,6,1
2024204155,2024-05-09 00:01:00.000000,6,1
2024204156,2024-05-09 09:10:00.000000,4,1
2024204163,2024-05-09 00:01:00.000000,6,1
2024204164,2024-05-09 00:01:00.000000,6,1
2024204169,2024-05-09 00:01:00.000000,6,1
2024204171,2024-05-09 00:01:00.000000,6,1
2024204172,2024-05-09 00:01:00.000000,6,1
2024204173,2024-05-09 00:01:00.000000,6,1
2024204174,2024-05-09 00:01:00.000000,6,1
2024204175,2024-05-09 00:01:00.000000,6,1
2024204177,2024-05-09 00:01:00.000000,6,1
2024204178,2024-05-09 00:01:00.000000,6,1
2024204179,2024-05-09 00:01:00.000000,6,1
2024204181,2024-05-09 00:01:00.000000,6,1
2024204182,2024-05-09 00:01:00.000000,6,1
2024204190,2024-05-09 00:01:00.000000,6,1
2024204192,2024-05-09 10:11:00.000000,3,1
2024204193,2024-05-09 10:27:00.000000,3,1
2024204194,2024-05-09 19:16:00.000000,3,1
2024204197,2024-05-09 22:17:00.000000,6,1
2024204199,2024-05-09 12:33:00.000000,3,1
2024204202,2024-05-09 10:27:00.000000,3,1
2024204203,2024-05-09 10:27:00.000000,3,1
2024204205,2024-05-09 00:01:00.000000,6,1
2024204206,2024-05-09 10:51:00.000000,3,1
2024204208,2024-05-09 19:06:00.000000,4,1
2024204210,2024-05-09 00:01:00.000000,6,1
2024204211,2024-05-09 16:32:00.000000,6,1
2024204213,2024-05-09 00:01:00.000000,6,1
2024204218,2024-05-09 00:01:00.000000,6,1
2024204220,2024-05-09 00:01:00.000000,6,1
2024204222,2024-05-09 22:28:00.000000,3,1
2024204223,2024-05-09 09:20:00.000000,3,1
2024204224,2024-05-09 18:11:00.000000,3,1
2024204225,2024-05-09 00:01:00.000000,6,1
2024204226,2024-05-09 10:48:00.000000,3,1
2024204227,2024-05-09 12:25:00.000000,3,1
2024204229,2024-05-09 00:01:00.000000,6,1
2024204231,2024-05-09 10:19:00.000000,3,1
2024204234,2024-05-09 20:31:00.000000,6,1
2024204239,2024-05-09 09:21:00.000000,3,1
2024204241,2024-05-09 10:26:00.000000,3,1
2024204244,2024-05-09 09:23:00.000000,3,1
2024204246,2024-05-09 00:01:00.000000,6,1
2024204248,2024-05-09 00:01:00.000000,6,1
2024204249,2024-05-09 22:31:00.000000,3,1
2024204250,2024-05-09 00:01:00.000000,6,1
2024204251,2024-05-09 13:51:00.000000,4,1
2024204258,2024-05-09 00:01:00.000000,6,1
2024204259,2024-05-09 17:47:00.000000,3,1
2024204260,2024-05-09 18:58:00.000000,3,1
2024204261,2024-05-09 18:47:00.000000,3,1
2024204264,2024-05-09 09:25:00.000000,3,1
2024204265,2024-05-09 09:24:00.000000,6,1
2024204266,2024-05-09 12:01:00.000000,3,1
2024204267,2024-05-09 00:01:00.000000,6,1
2024204270,2024-05-09 17:12:00.000000,3,1
2024204271,2024-05-09 00:01:00.000000,6,1
2024204272,2024-05-09 16:17:00.000000,3,1
2024204273,2024-05-09 00:01:00.000000,6,1
2024204274,2024-05-09 00:01:00.000000,6,1
2024204275,2024-05-09 19:53:00.000000,3,1
2024204278,2024-05-09 09:20:00.000000,3,1
2024204280,2024-05-09 10:28:00.000000,6,1
2024204281,2024-05-09 09:19:00.000000,3,1
2024204282,2024-05-09 00:01:00.000000,6,1
2024204283,2024-05-09 15:23:00.000000,3,1
2024204284,2024-05-09 12:49:00.000000,3,1
2024204286,2024-05-09 17:13:00.000000,3,1
2024204288,2024-05-09 18:23:00.000000,3,1
2024204289,2024-05-09 10:27:00.000000,3,1
2024204290,2024-05-09 10:27:00.000000,3,1
2024204292,2024-05-09 10:19:00.000000,6,1
2024204293,2024-05-09 00:01:00.000000,6,1
2024204294,2024-05-09 13:01:00.000000,3,1
2024204295,2024-05-09 00:01:00.000000,6,1
2024204296,2024-05-09 10:38:00.000000,6,1
2024204298,2024-05-09 10:27:00.000000,6,1
2024204299,2024-05-09 18:04:00.000000,3,1
2024204300,2024-05-09 10:12:00.000000,3,1
2024204303,2024-05-09 15:29:00.000000,3,1
2024204308,2024-05-09 00:01:00.000000,6,1
2024204311,2024-05-09 00:01:00.000000,6,1
2024204313,2024-05-09 00:01:00.000000,6,1
2024204314,2024-05-09 00:01:00.000000,6,1
2024204318,2024-05-09 00:01:00.000000,6,1
2024204319,2024-05-09 00:01:00.000000,6,1
2024204326,2024-05-09 00:01:00.000000,6,1
2024204327,2024-05-09 00:01:00.000000,6,1
2024204329,2024-05-09 00:01:00.000000,6,1
2024204332,2024-05-09 00:01:00.000000,6,1
2024204333,2024-05-09 00:01:00.000000,3,1
2024204334,2024-05-09 00:01:00.000000,6,1
2024204335,2024-05-09 00:01:00.000000,6,1
2024204337,2024-05-09 00:01:00.000000,6,1
2024204339,2024-05-09 10:24:00.000000,6,1
2024204341,2024-05-09 13:01:00.000000,3,1
2024204342,2024-05-09 00:01:00.000000,6,1
2024204343,2024-05-09 00:01:00.000000,6,1
2024204347,2024-05-09 20:27:00.000000,4,1
2024204349,2024-05-09 18:01:00.000000,3,1
2024204353,2024-05-09 10:01:00.000000,6,1
2024204355,2024-05-09 00:01:00.000000,6,1
2024204356,2024-05-09 11:16:00.000000,4,1
2024204358,2024-05-09 00:01:00.000000,6,1
2024204359,2024-05-09 00:01:00.000000,6,1
2024204360,2024-05-09 17:05:00.000000,3,1
2024204361,2024-05-09 13:03:00.000000,6,1
2024204363,2024-05-09 00:01:00.000000,6,1
2024204364,2024-05-09 10:23:00.000000,3,1
2024204365,2024-05-09 17:27:00.000000,6,1
2024204367,2024-05-09 00:01:00.000000,6,1
2024204370,2024-05-09 10:43:00.000000,3,1
2024204371,2024-05-09 12:50:00.000000,6,1
2024204376,2024-05-09 10:19:00.000000,3,1
2024204377,2024-05-09 10:17:00.000000,3,1
2024204379,2024-05-09 10:28:00.000000,3,1
2024204380,2024-05-09 11:29:00.000000,3,1
2024204382,2024-05-09 00:01:00.000000,6,1
2024204384,2024-05-09 00:01:00.000000,6,1
2024204385,2024-05-09 00:01:00.000000,6,1
2024204387,2024-05-09 00:01:00.000000,6,1
2024204388,2024-05-09 00:01:00.000000,6,1
2024204389,2024-05-09 00:01:00.000000,6,1
2024204390,2024-05-09 00:01:00.000000,6,1
2024204391,2024-05-09 00:01:00.000000,6,1
2024204393,2024-05-09 00:01:00.000000,6,1
2024204394,2024-05-09 00:01:00.000000,6,1
2024204396,2024-05-09 00:01:00.000000,6,1
2024204397,2024-05-09 00:01:00.000000,6,1
2024204398,2024-05-09 00:01:00.000000,6,1
2024204399,2024-05-09 00:01:00.000000,6,1
2024204400,2024-05-09 00:01:00.000000,6,1
2024204401,2024-05-09 00:01:00.000000,6,1
2024204402,2024-05-09 00:01:00.000000,6,1
2024204403,2024-05-09 00:01:00.000000,6,1
2024204404,2024-05-09 00:01:00.000000,6,1
2024204405,2024-05-09 00:01:00.000000,6,1
2024204406,2024-05-09 00:01:00.000000,6,1
2024204407,2024-05-09 00:01:00.000000,6,1
2024204409,2024-05-09 00:01:00.000000,6,1
2024204410,2024-05-09 00:01:00.000000,6,1
2024204411,2024-05-09 00:01:00.000000,6,1
2024204412,2024-05-09 00:01:00.000000,6,1
2024204413,2024-05-09 00:01:00.000000,6,1
2024204414,2024-05-09 00:01:00.000000,6,1
2024204417,2024-05-09 00:01:00.000000,6,1
2024204421,2024-05-09 00:01:00.000000,6,1
2024204422,2024-05-09 00:01:00.000000,6,1
2024204426,2024-05-09 00:01:00.000000,6,1
2024204427,2024-05-09 00:01:00.000000,6,1
2024204428,2024-05-09 00:01:00.000000,6,1
2024204430,2024-05-09 00:01:00.000000,6,1
2024204431,2024-05-09 00:01:00.000000,6,1
2024204432,2024-05-09 00:01:00.000000,6,1
2024204434,2024-05-09 00:01:00.000000,6,1
2024204435,2024-05-09 00:01:00.000000,6,1
2024204438,2024-05-09 00:01:00.000000,6,1
2024204440,2024-05-09 00:01:00.000000,6,1
2024204443,2024-05-09 00:01:00.000000,6,1
2024204444,2024-05-09 00:01:00.000000,6,1
2024204445,2024-05-09 00:01:00.000000,6,1
2024204446,2024-05-09 00:01:00.000000,6,1
2024204447,2024-05-09 00:01:00.000000,6,1
2024204448,2024-05-09 00:01:00.000000,6,1
2024204449,2024-05-09 00:01:00.000000,6,1
2024204451,2024-05-09 00:01:00.000000,6,1
2024204452,2024-05-09 00:01:00.000000,6,1
2024204455,2024-05-09 00:01:00.000000,6,1
2024204456,2024-05-09 00:01:00.000000,6,1
2024204457,2024-05-09 00:01:00.000000,6,1
2024204458,2024-05-09 00:01:00.000000,6,1
2024204460,2024-05-09 00:01:00.000000,6,1
2024204462,2024-05-09 00:01:00.000000,6,1
2024204463,2024-05-09 00:01:00.000000,6,1
2024204464,2024-05-09 00:01:00.000000,6,1
2024204465,2024-05-09 00:01:00.000000,6,1
2024204468,2024-05-09 00:01:00.000000,6,1
2024204469,2024-05-09 00:01:00.000000,6,1
2024204470,2024-05-09 00:01:00.000000,6,1
2024204474,2024-05-09 00:01:00.000000,6,1
2024204475,2024-05-09 00:01:00.000000,6,1
2024204476,2024-05-09 00:01:00.000000,6,1
2024204477,2024-05-09 00:01:00.000000,6,1
2024204478,2024-05-09 00:01:00.000000,6,1
2024204481,2024-05-09 00:01:00.000000,6,1
2024204482,2024-05-09 00:01:00.000000,6,1
2024204483,2024-05-09 00:01:00.000000,6,1
2024204484,2024-05-09 00:01:00.000000,6,1
2024204487,2024-05-09 00:01:00.000000,6,1
2024204488,2024-05-09 00:01:00.000000,6,1
2024204492,2024-05-09 00:01:00.000000,6,1
2024204494,2024-05-09 00:01:00.000000,6,1
2024204498,2024-05-09 00:01:00.000000,6,1
2024204510,2024-05-09 00:01:00.000000,6,1
2024204511,2024-05-09 00:01:00.000000,6,1
2024204512,2024-05-09 18:08:00.000000,3,1
2024204514,2024-05-09 00:01:00.000000,6,1
2024204516,2024-05-09 00:01:00.000000,6,1
2024204518,2024-05-09 17:12:00.000000,3,1
2024204519,2024-05-09 11:06:00.000000,3,1
2024204523,2024-05-09 00:01:00.000000,6,1
2024204526,2024-05-09 17:58:00.000000,3,1
2024204527,2024-05-09 00:01:00.000000,6,1
2024204534,2024-05-09 17:35:00.000000,6,1
2024204535,2024-05-09 17:35:00.000000,4,1
2024204536,2024-05-09 00:01:00.000000,6,1
2024204537,2024-05-09 11:49:00.000000,3,1
2024204538,2024-05-09 00:01:00.000000,3,1
2024204539,2024-05-09 12:20:00.000000,3,1
2024204540,2024-05-09 09:59:00.000000,6,1
2024204541,2024-05-09 11:54:00.000000,3,1
2024204542,2024-05-09 20:28:00.000000,6,1
2024204543,2024-05-09 10:28:00.000000,3,1
2024204544,2024-05-09 00:01:00.000000,6,1
2024204545,2024-05-09 17:35:00.000000,3,1
2024204546,2024-05-09 10:24:00.000000,6,1
2024204547,2024-05-09 11:04:00.000000,3,1
2024204548,2024-05-09 17:35:00.000000,3,1
2024204549,2024-05-09 20:29:00.000000,4,1
2024204550,2024-05-09 00:01:00.000000,6,1
2024204551,2024-05-09 11:32:00.000000,3,1
2024204552,2024-05-09 00:01:00.000000,6,1
2024204554,2024-05-09 00:01:00.000000,6,1
2024204555,2024-05-09 10:23:00.000000,3,1
2024204556,2024-05-09 10:27:00.000000,3,1
2024204557,2024-05-09 00:01:00.000000,6,1
2024204558,2024-05-09 18:03:00.000000,3,1
2024204559,2024-05-09 00:01:00.000000,6,1
2024204560,2024-05-09 00:01:00.000000,6,1
2024204562,2024-05-09 00:01:00.000000,6,1
2024204563,2024-05-09 15:40:00.000000,3,1
2024204564,2024-05-09 17:35:00.000000,3,1
2024204565,2024-05-09 00:01:00.000000,6,1
2024204567,2024-05-09 00:01:00.000000,6,1
2024204569,2024-05-09 17:35:00.000000,3,1
2024204570,2024-05-09 13:03:00.000000,3,1
2024204573,2024-05-09 13:13:00.000000,3,1
2024204574,2024-05-09 00:01:00.000000,6,1
2024204576,2024-05-09 00:01:00.000000,6,1
2024204577,2024-05-09 23:46:00.000000,3,1
2024204578,2024-05-09 00:01:00.000000,6,1
2024204581,2024-05-09 10:32:00.000000,3,1
2024204588,2024-05-09 10:31:00.000000,3,1
2024204591,2024-05-09 00:01:00.000000,6,1
2024204592,2024-05-09 09:45:00.000000,6,1
2024204593,2024-05-09 00:01:00.000000,6,1
2024204594,2024-05-09 09:55:00.000000,3,1
2024204595,2024-05-09 00:01:00.000000,6,1
2024204596,2024-05-09 00:01:00.000000,6,1
2024204598,2024-05-09 00:01:00.000000,6,1
2024204599,2024-05-09 13:01:00.000000,3,1
2024204600,2024-05-09 00:01:00.000000,6,1
2024204605,2024-05-09 00:01:00.000000,6,1
2024204607,2024-05-09 00:01:00.000000,6,1
2024204608,2024-05-09 00:01:00.000000,6,1
2024204609,2024-05-09 10:23:00.000000,3,1
2024204612,2024-05-09 00:01:00.000000,6,1
2024204613,2024-05-09 19:21:00.000000,3,1
2024204614,2024-05-09 23:31:00.000000,6,1
2024204615,2024-05-09 17:28:00.000000,6,1
2024204616,2024-05-09 10:28:00.000000,3,1
2024204617,2024-05-09 17:28:00.000000,3,1
2024204618,2024-05-09 09:38:00.000000,3,1
2024204620,2024-05-09 15:52:00.000000,3,1
2024204621,2024-05-09 00:01:00.000000,6,1
2024204622,2024-05-09 08:37:00.000000,3,1
2024204623,2024-05-09 08:07:00.000000,3,1
2024204625,2024-05-09 00:01:00.000000,6,1
2024204627,2024-05-09 08:03:00.000000,3,1
2024204628,2024-05-09 00:01:00.000000,6,1
2024204632,2024-05-09 10:45:00.000000,3,1
2024204635,2024-05-09 00:01:00.000000,6,1
2024204637,2024-05-09 16:19:00.000000,3,1
2024204641,2024-05-09 16:55:00.000000,3,1
2024204642,2024-05-09 13:01:00.000000,3,1
2024204643,2024-05-09 00:01:00.000000,6,1
2024204644,2024-05-09 00:01:00.000000,6,1
2024204645,2024-05-09 00:01:00.000000,6,1
2024204646,2024-05-09 00:01:00.000000,6,1
2024204647,2024-05-09 17:46:00.000000,3,1
2024204648,2024-05-09 16:45:00.000000,3,1
2024204650,2024-05-09 00:01:00.000000,6,1
2024204651,2024-05-09 00:01:00.000000,6,1
2024204653,2024-05-09 08:03:00.000000,6,1
