"folio_recepcion","cantidad_items","cantidad_lm","cantidad_ls"
"2024360956",9,28,16
"2023475635",3,28,16
"2024358984",8,28,16
"2023477567",24,28,16
"2024350514",13,28,16
"2024356002",3,28,16
"2024352014",3,28,16
"2024365243",17,28,16
"2024350912",3,28,16
"2024358351",3,28,16
"2024365895",15,28,16
"2024351555",7,28,16
"2023478921",29,28,16
"2023470973",3,28,16
"2024362155",3,28,16
"2024357892",49,28,16
"2024351857",8,28,16
"2023476909",31,28,16
"2023455427",18,28,16
"2023470291",16,28,16
"2024375184",30,28,16
"2024351254",4,28,16
"2024356936",11,28,16
"2023464551",9,28,16
"2023475785",3,28,16
"2023455579",10,28,16
"2024366438",11,28,16
"2024365430",6,28,16
"2023460670",11,28,16
"2024353023",12,28,16
"2024356404",11,28,16
"2024372358",25,28,16
"2024364371",24,28,16
"2023470597",8,28,16
"2023470527",36,28,16
"2023478071",3,28,16
"2023477269",17,28,16
"2024361192",19,28,16
"2024362328",24,28,16
"2024351526",9,28,16
"2024363432",15,28,16
"2023476322",3,28,16
"2024354427",11,28,16
"2024351480",15,28,16
"2024358410",20,28,16
"2024360289",7,28,16
"2023478283",15,28,16
"2024358259",22,28,16
"2024357458",25,28,16
"2023470627",3,28,16
"2024359337",15,28,16
"2024363493",10,28,16
"2024361914",5,28,16
"2024352868",18,28,16
"2023459940",3,28,16
"2024362345",3,28,16
"2024350672",14,28,16
"2023477723",27,28,16
"2024366404",3,28,16
"2024360246",6,28,16
"2024361328",15,28,16
"2023476770",10,28,16
"2024366775",3,28,16
"2024003125",7,28,16
"2024350908",27,28,16
"2024353231",31,28,16
"2023476496",16,28,16
"2024365889",3,28,16
"2023477772",8,28,16
"2024365733",7,28,16
"2023477200",11,28,16
"2024364855",3,28,16
"2023478236",21,28,16
"2024357184",17,28,16
"2024372129",7,28,16
"2024365380",21,28,16
"2024363781",3,28,16
"2023455726",10,28,16
"2024365890",10,28,16
"2023475952",28,28,16
"2024356603",16,28,16
"2024359302",8,28,16
"2023455705",9,28,16
"2023455421",4,28,16
"2023476451",3,28,16
"2023478850",12,28,16
"2024364690",22,28,16
"2024354316",50,28,16
"2023475780",11,28,16
"2024359044",9,28,16
"2024352423",3,28,16
"2024358983",22,28,16
"2024357109",23,28,16
"2024361132",3,28,16
"2023460926",24,28,16
"2024359194",5,28,16
"2024372435",3,28,16
"2024352382",1,28,16
"2024364550",13,28,16
"2024364319",6,28,16
"2024361622",3,28,16
"2024350944",8,28,16
"2024353478",15,28,16
"2024354051",11,28,16
"2024359365",10,28,16
"2024359013",6,28,16
"2023455622",14,28,16
"2024359110",9,28,16
"2024361436",3,28,16
"2024365974",8,28,16
"2023476253",18,28,16
"2024366437",5,28,16
"2024360360",14,28,16
"2024366510",24,28,16
"2024350290",13,28,16
"2023464887",18,28,16
"2024363619",19,28,16
"2023478047",26,28,16
"2023455204",25,28,16
"2023475622",10,28,16
"2024359035",12,28,16
"2023477683",6,28,16
"2024364982",6,28,16
"2023455402",3,28,16
"2023460412",3,28,16
"2023459440",10,28,16
"2023476785",3,28,16
"2024350618",3,28,16
"2024363196",3,28,16
"2024366377",24,28,16
"2023459095",3,28,16
"2024359517",3,28,16
"2023477334",6,28,16
"2024353589",15,28,16
"2024356406",3,28,16
"2023478474",4,28,16
"2023475992",10,28,16
"2023470298",6,28,16
"2024372876",12,28,16
"2024375053",6,28,16
"2024352227",11,28,16
"2024357549",19,28,16
"2024353982",21,28,16
"2024361070",38,28,16
"2024362445",9,28,16
"2023455731",21,28,16
"2024361024",3,28,16
"2024365396",3,28,16
"2024365612",30,28,16
"2024361341",3,28,16
"2023455609",18,28,16
"2023455264",3,28,16
"2024356218",6,28,16
"2024359805",3,28,16
"2024358388",8,28,16
"2023478763",7,28,16
"2024353883",15,28,16
"2024350788",9,28,16
"2024365851",3,28,16
"2024366343",15,28,16
"2024366562",7,28,16
"2023459909",7,28,16
"2023455252",3,28,16
"2024358847",28,28,16
"2023478560",11,28,16
"2024350300",3,28,16
"2023478414",3,28,16
"2024356224",3,28,16
"2024359258",10,28,16
"2023477530",3,28,16
"2023475984",31,28,16
"2024363430",3,28,16
"2024364866",3,28,16
"2024366478",9,28,16
"2024357694",32,28,16
"2024352293",6,28,16
"2024354064",18,28,16
"2023476402",18,28,16
"2023459565",9,28,16
"2023475510",23,28,16
"2024358682",15,28,16
"2024358444",36,28,16
"2024363899",12,28,16
"2024358013",31,28,16
"2024354075",6,28,16
"2024350113",6,28,16
"2024361653",20,28,16
"2024359358",11,28,16
"2023476073",13,28,16
"2024364563",16,28,16
"2023464214",6,28,16
"2024361443",5,28,16
"2024363965",5,28,16
"2024350615",3,28,16
"2023477886",9,28,16
"2023478289",33,28,16
"2024361743",4,28,16
"2023475914",18,28,16
"2024364783",3,28,16
"2024354915",5,28,16
"2023477703",36,28,16
"2023478407",6,28,16
"2024357544",4,28,16
"2023470390",40,28,16
"2024351551",12,28,16
"2023478589",18,28,16
"2024363023",3,28,16
"2024352945",7,28,16
"2024365259",19,28,16
"2024352530",7,28,16
"2023476977",3,28,16
"2023478651",35,28,16
"2023476126",26,28,16
"2024358183",9,28,16
"2024353338",19,28,16
"2023476475",22,28,16
"2023464603",9,28,16
"2024366424",23,28,16
"2023455216",18,28,16
"2024364705",3,28,16
"2024363458",6,28,16
"2024350298",15,28,16
"2023464295",16,28,16
"2024351094",62,28,16
"2024363901",8,28,16
"2023462717",20,28,16
"2024351659",34,28,16
"2024359504",4,28,16
"2024352483",3,28,16
"2023455217",4,28,16
"2024361896",10,28,16
"2024364392",22,28,16
"2023477877",27,28,16
"2023477272",9,28,16
"2023478282",30,28,16
"2024357433",15,28,16
"2024357313",24,28,16
"2024350408",3,28,16
"2024351616",14,28,16
"2024357357",10,28,16
"2024360275",10,28,16
"2024357385",24,28,16
"2024363109",3,28,16
"2023476780",21,28,16
"2024354088",3,28,16
"2023478939",10,28,16
"2024361207",10,28,16
"2024363436",6,28,16
"2023459736",24,28,16
"2024354356",3,28,16
"2024362323",10,28,16
"2024350539",3,28,16
"2024354895",16,28,16
"2024352783",13,28,16
"2024366249",8,28,16
"2024375132",19,28,16
"2023478612",8,28,16
"2024360349",16,28,16
"2023460984",36,28,16
"2024356558",24,28,16
"2024069004",6,28,16
"2024364590",26,28,16
"2024358148",17,28,16
"2023460065",3,28,16
"2024354576",13,28,16
"2024365261",4,28,16
"2024366682",3,28,16
"2024366480",3,28,16
"2023459200",9,28,16
"2024361809",15,28,16
"2023477761",9,28,16
"2024184019",20,28,16
"2024365256",16,28,16
"2024353591",14,28,16
"2024366968",8,28,16
"2023478299",3,28,16
"2024357052",10,28,16
"2024357541",3,28,16
"2024365348",29,28,16
"2024353213",3,28,16
"2023478655",14,28,16
"2024357425",3,28,16
"2024372073",30,28,16
"2023478638",10,28,16
"2024361715",3,28,16
"2024351626",3,28,16
"2023470864",16,28,16
"2024362222",3,28,16
"2024356415",29,28,16
"2024351010",3,28,16
"2024356246",4,28,16
"2024184055",8,28,16
"2024365219",24,28,16
"2024354160",11,28,16
"2024360929",12,28,16
"2024352254",16,28,16
"2024356493",3,28,16
"2023476508",21,28,16
"2023464723",2,28,16
"2024352028",3,28,16
"2024353397",8,28,16
"2024363255",3,28,16
"2023460249",15,28,16
"2024363339",11,28,16
"2024364094",9,28,16
"2023464226",3,28,16
"2024356164",3,28,16
"2024350476",10,28,16
"2024361406",10,28,16
"2024352986",3,28,16
"2024356989",36,28,16
"2024354375",14,28,16
"2023478378",28,28,16
"2024354755",17,28,16
"2024358663",3,28,16
"2024358808",10,28,16
"2024361349",6,28,16
"2024350064",16,28,16
"2024366758",10,28,16
"2024364324",32,28,16
"2024358102",2,28,16
"2024352358",13,28,16
"2024356434",3,28,16
"2024358681",3,28,16
"2024363194",16,28,16
"2023470994",9,28,16
"2024364065",40,28,16
"2024356844",24,28,16
"2023475907",3,28,16
"2024358964",3,28,16
"2024364162",24,28,16
"2024354730",12,28,16
"2024366624",3,28,16
"2024357945",30,28,16
"2023478629",13,28,16
"2024363057",3,28,16
"2024359097",7,28,16
"2024354719",10,28,16
"2024353924",7,28,16
"2023194294",27,28,16
"2024353995",3,28,16
"2024364854",3,28,16
"2024353891",3,28,16
"2023475682",24,28,16
"2024357921",7,28,16
"2024361038",9,28,16
"2024352538",23,28,16
"2023464457",3,28,16
"2024366160",15,28,16
"2023455440",19,28,16
"2023459719",7,28,16
"2024366267",7,28,16
"2023455889",3,28,16
"2023478166",45,28,16
"2024358587",3,28,16
"2024364826",9,28,16
"2024364547",3,28,16
"2024356173",4,28,16
"2024361565",3,28,16
"2024362020",31,28,16
"2024357944",12,28,16
"2023459759",13,28,16
"2024359325",9,28,16
"2024352052",8,28,16
"2023475583",10,28,16
"2024351914",3,28,16
"2024353826",16,28,16
"2024359910",7,28,16
"2024359786",11,28,16
"2023464345",27,28,16
"2023455708",13,28,16
"2024363803",14,28,16
"2024364034",21,28,16
"2023460541",23,28,16
"2023464880",27,28,16
"2024366058",6,28,16
"2024358264",18,28,16
"2024363450",9,28,16
"2024089324",3,28,16
"2024353146",7,28,16
"2024357980",18,28,16
"2024357172",15,28,16
"2024352084",13,28,16
"2023464875",7,28,16
"2023455209",2,28,16
"2024350679",14,28,16
"2024365327",16,28,16
"2024352515",6,28,16
"2024357294",28,28,16
"2024366855",14,28,16
"2024360271",3,28,16
"2024353093",20,28,16
"2024351831",12,28,16
"2024352091",29,28,16
"2024358424",20,28,16
"2024358586",3,28,16
"2024365384",13,28,16
"2024352934",21,28,16
"2023470934",6,28,16
"2023476414",3,28,16
"2023455430",19,28,16
"2024365763",3,28,16
"2024356825",3,28,16
"2023476699",13,28,16
"2024356143",14,28,16
"2023476619",8,28,16
"2023470355",22,28,16
"2024350976",12,28,16
"2023476335",3,28,16
"2024362571",3,28,16
"2024352847",25,28,16
"2024364702",11,28,16
"2023475671",4,28,16
"2023475609",6,28,16
"2023477070",13,28,16
"2023470698",3,28,16
"2024350566",3,28,16
"2024351810",3,28,16
"2024359349",11,28,16
"2024358421",6,28,16
"2024360760",3,28,16
"2023476067",3,28,16
"2024356575",6,28,16
"2024354326",6,28,16
"2024353926",8,28,16
"2024352147",17,28,16
"2024351951",14,28,16
"2023478578",6,28,16
"2024351821",3,28,16
"2024357530",14,28,16
"2023476970",27,28,16
"2023470700",3,28,16
"2023476298",14,28,16
"2023476035",6,28,16
"2024354109",26,28,16
"2024357469",5,28,16
"2024366798",7,28,16
"2024364985",3,28,16
"2024361078",6,28,16
"2024365884",9,28,16
"2024364099",3,28,16
"2024361456",6,28,16
"2024351913",24,28,16
"2024352256",24,28,16
"2024359370",3,28,16
"2024363939",6,28,16
"2024359248",14,28,16
"2023478386",7,28,16
"2024354235",3,28,16
"2024364047",14,28,16
"2024356998",31,28,16
"2024352696",9,28,16
"2024356253",22,28,16
"2023475919",3,28,16
"2023476420",10,28,16
"2024352212",21,28,16
"2023470494",3,28,16
"2024351343",3,28,16
"2024357384",7,28,16
"2023459881",10,28,16
"2023459051",26,28,16
"2024365022",12,28,16
"2023476477",27,28,16
"2024352635",20,28,16
"2024353529",10,28,16
"2023460169",19,28,16
"2024366307",3,28,16
"2024357451",30,28,16
"2024350291",12,28,16
"2024357972",23,28,16
"2024360978",24,28,16
"2024353706",9,28,16
"2023477048",33,28,16
"2024352109",24,28,16
"2024372591",23,28,16
"2024351528",3,28,16
"2023162433",18,28,16
"2024350825",6,28,16
"2024350570",21,28,16
"2023460369",9,28,16
"2024352889",11,28,16
"2024352698",13,28,16
"2024357809",6,28,16
"2024357399",6,28,16
"2024361467",3,28,16
"2023478831",3,28,16
"2024365541",21,28,16
"2024351811",14,28,16
"2024356028",33,28,16
"2024359088",20,28,16
"2024358220",3,28,16
"2024350769",10,28,16
"2024361002",18,28,16
"2024360664",13,28,16
"2024154002",3,28,16
"2024357579",35,28,16
"2024350459",15,28,16
"2023455253",11,28,16
"2024353374",28,28,16
"2024360047",6,28,16
"2024362413",36,28,16
"2024363382",19,28,16
"2024351553",15,28,16
"2023478798",16,28,16
"2024190063",9,28,16
"2024358405",12,28,16
"2024363015",8,28,16
"2024359873",3,28,16
"2024363574",3,28,16
"2023459919",10,28,16
"2024352045",29,28,16
"2024351797",16,28,16
"2024366872",11,28,16
"2024356876",16,28,16
"2023470549",6,28,16
"2024350442",3,28,16
"2024354579",19,28,16
"2024357562",3,28,16
"2024362529",11,28,16
"2024366097",6,28,16
"2024353604",4,28,16
"2024360675",3,28,16
"2024365743",19,28,16
"2024363370",24,28,16
"2024357174",10,28,16
"2024361362",3,28,16
"2024363710",17,28,16
"2024354543",6,28,16
"2024363832",10,28,16
"2024356177",17,28,16
"2024359814",13,28,16
"2024044001",10,28,16
"2024361159",9,28,16
"2024360228",10,28,16
"2023478194",3,28,16
"2023477145",26,28,16
"2024359475",3,28,16
"2023476600",26,28,16
"2024357033",10,28,16
"2023460411",30,28,16
"2024166013",6,28,16
"2023477543",15,28,16
"2023459002",19,28,16
"2023460219",15,28,16
"2024351097",16,28,16
"2023459070",30,28,16
"2024350823",4,28,16
"2024351839",3,28,16
"2023459560",10,28,16
"2024351612",5,28,16
"2024361820",8,28,16
"2023459588",3,28,16
"2024351608",28,28,16
"2024356679",14,28,16
"2023455733",3,28,16
"2024365504",3,28,16
"2024352127",9,28,16
"2024353077",37,28,16
"2023464047",15,28,16
"2024352448",17,28,16
"2023459901",3,28,16
"2024363449",3,28,16
"2023478443",7,28,16
"2024353852",8,28,16
"2023477766",12,28,16
"2024356062",8,28,16
"2024358995",14,28,16
"2023476869",32,28,16
"2024353056",3,28,16
"2024363603",31,28,16
"2024351463",21,28,16
"2024352456",3,28,16
"2024363072",41,28,16
"2023475990",3,28,16
"2024190062",2,28,16
"2024351599",7,28,16
"2024356852",17,28,16
"2024351032",18,28,16
"2024365218",31,28,16
"2024354003",22,28,16
"2023460206",15,28,16
"2024357801",34,28,16
"2024356487",26,28,16
"2023478620",20,28,16
"2023464442",10,28,16
"2023478312",29,28,16
"2024372382",22,28,16
"2023470596",10,28,16
"2023463593",4,28,16
"2024360943",17,28,16
"2023460987",3,28,16
"2024364543",6,28,16
"2024360913",14,28,16
"2024357822",9,28,16
"2023477891",3,28,16
"2024354724",3,28,16
"2023470625",7,28,16
"2023455006",80,28,16
"2023477102",6,28,16
"2024366605",24,28,16
"2023478017",30,28,16
"2023455948",3,28,16
"2024353771",3,28,16
"2024354748",21,28,16
"2024365337",31,28,16
"2023459732",4,28,16
"2024358415",3,28,16
"2024353816",3,28,16
"2023455409",3,28,16
"2024361160",9,28,16
"2023459090",15,28,16
"2024354570",9,28,16
"2024364949",13,28,16
"2023464750",3,28,16
"2024357806",7,28,16
"2023460571",31,28,16
"2024356771",39,28,16
"2024360030",7,28,16
"2024353849",14,28,16
"2024366407",11,28,16
"2024364582",33,28,16
"2024353163",3,28,16
"2023470344",3,28,16
"2024363776",8,28,16
"2023477188",12,28,16
"2024351549",20,28,16
"2023455778",13,28,16
"2023049281",12,28,16
"2024366432",8,28,16
"2024366524",11,28,16
"2024354507",31,28,16
"2024354030",14,28,16
"2024358000",27,28,16
"2024364078",3,28,16
"2024354374",4,28,16
"2023475614",3,28,16
"2024353757",13,28,16
"2023478056",12,28,16
"2023475659",3,28,16
"2024354254",24,28,16
"2023478294",9,28,16
"2024353578",15,28,16
"2023455834",10,28,16
"2024356656",3,28,16
"2024357160",17,28,16
"2024359492",26,28,16
"2023476111",12,28,16
"2023460418",10,28,16
"2024360251",11,28,16
"2024354700",3,28,16
"2024350689",22,28,16
"2024360348",3,28,16
"2024361214",20,28,16
"2024362050",3,28,16
"2024353054",18,28,16
"2024363920",3,28,16
"2024350350",25,28,16
"2024366831",3,28,16
"2024356396",5,28,16
"2024350025",67,28,16
"2024366598",9,28,16
"2024357431",19,28,16
"2024364316",4,28,16
"2024350906",3,28,16
"2023476795",5,28,16
"2024350698",21,28,16
"2024352955",11,28,16
"2024359588",39,28,16
"2024354860",17,28,16
"2024353063",3,28,16
"2024350603",3,28,16
"2023475433",3,28,16
"2023470926",10,28,16
"2023476850",10,28,16
"2023477069",21,28,16
"2024366417",3,28,16
"2024358171",7,28,16
"2024366877",62,28,16
"2024350562",23,28,16
"2024364863",13,28,16
"2023455833",8,28,16
"2023455955",4,28,16
"2024361604",15,28,16
"2023476228",3,28,16
"2024358521",17,28,16
"2023460352",37,28,16
"2024354080",7,28,16
"2024358873",27,28,16
"2023459789",12,28,16
"2024352490",16,28,16
"2023464495",11,28,16
"2024350466",3,28,16
"2024351350",14,28,16
"2024361139",3,28,16
"2024359011",7,28,16
"2023478572",3,28,16
"2024360557",3,28,16
"2024359372",3,28,16
"2024351823",11,28,16
"2023470203",3,28,16
"2024365785",10,28,16
"2023460202",8,28,16
"2024359049",15,28,16
"2024350761",3,28,16
"2024358756",3,28,16
"2024359819",3,28,16
"2024360839",8,28,16
"2024357307",7,28,16
"2024365802",16,28,16
"2024363934",7,28,16
"2024362737",3,28,16
